,datetime,tweet_Id,Username,text,likes
639,2022-09-03 16:23:02+00:00,1566099457892298757,Menn2911,#AsiaCup2022 #Indvspak #PakVsInd #CricketTwitter https://t.co/VgtXZMT1Lv,0
640,2022-09-03 16:22:49+00:00,1566099405194702848,ImArshadkhan11,"प्यार में पड़े कपल जब अकेले में नहीं मिल सकते तो कोई बहाना बनाकर भीड़ में मिलते हैं। 

एशिया कप ऐसा ही एक बहाना है।
#AsiaCup2022 #INDvsPAK2022 #INDvsPAK",0
641,2022-09-03 16:22:24+00:00,1566099299980943362,Krishna55447468,@ChennaiyinFC It's IND vs PAK game in cricket. Any think more than that,0
642,2022-09-03 16:22:07+00:00,1566099228388380672,VIROoT_Kohli,#INDvsPAK2022 #AsiaCup2022 #AsiaCupT20 #INDvsPAK https://t.co/kckY4xyZ23,0
643,2022-09-03 16:21:46+00:00,1566099141155258369,DinamaniDaily,"பாகிஸ்தானுடன் மீண்டும் மோதல்: ஜடேஜாவுக்குப் பதில் யார்? அஸ்வின் உண்டா? கார்த்திக்குக்கு இடமில்லை?

Watch 👇🏻

https://t.co/TVkbKByaTL

#AsiaCup #AsiaCup2022 #IndiavPakistan #IndvPak #IndiavsPakistan #IndvsPak #RohitSharma #Jadeja #RavindraJadeja #Ashwin #Karthik #DK #RishabhPant",2
644,2022-09-03 16:21:23+00:00,1566099042899460096,Amritanshu0208,"Playing XI #TeamIndia for #INDvsPAK #AsiaCupT20 

Rohit Sharma (c)
Deepak Hooda
Virat Kohli
Suryakumar Yadav
Rishabh Pant (wk)
Hardik Pandya
Dinesh Karthik 
Axar Patel
Ravi Bishnoi
Bhuvneshwar Kumar
Arshdeep Singh",0
645,2022-09-03 16:20:39+00:00,1566098860292075523,hcc_cricket,These pitches have reduced the gaps amongst teams and made the tournament tighter than it should hv been otherwise. #AsiaCup #CricketTwitter #INDvsPAK #AFGvSL #SLvsAFG #AsiaCupT20 #RavindraJadeja #ViratKohli #AxarPatel,1
646,2022-09-03 16:20:19+00:00,1566098774937571328,ZeeNewsSports,"पाकिस्तान के खिलाफ होने वाले मुकाबले से पहले टीम इंडिया के लिए एक और बुरी खबर | #AsiaCup2022

#INDvsPAK 

https://t.co/9BvxtLC77B",22
647,2022-09-03 16:20:14+00:00,1566098756155875328,deshnama,"Ek nazar mein janiye #India aur #Pakistan ne #Test, #ODI aur #T20I mein kab, kiske khilaf apna lowest score banaya....
Deshnama GFX
https://t.co/GmDEIEpw8e
#Asiacup2022 #INDvsPAK #RavindraJadeja #t20worldcup2022 #Hooda #Super4 #AsiaCup #India36 https://t.co/ozpKeTt1aC",0
648,2022-09-03 16:20:01+00:00,1566098701713645572,7_radhey,"IndvsPak And Internals Week 🥹😶
#IndvsPak",1
649,2022-09-03 16:20:00+00:00,1566098694914486272,LallantopSports,"पाकिस्तान क्रिकेट टीम, इंडिया के खिलाफ 4 सितंबर को सुपर फोर का मैच खेलने उतरने वाली है. इस मैच से ठीक पहले पाकिस्तान को एक बड़ा झटका लगा है. युवा पेसर शाहनवाज़ दहानी टीम से बाहर हो गए हैं. 
#INDvsPAK #AsiaCupT20 
https://t.co/KMutkVQ6qu",13
650,2022-09-03 16:20:00+00:00,1566098694855766016,timesofindia,"#AsiaCupT20 #INDvsPAK #MohammadRizwan

Feels like a best of three-match series against India: @iMRizwanPak 

Read: https://t.co/acPePUtqGM https://t.co/uscXJwnjW2",27
651,2022-09-03 16:19:55+00:00,1566098673171308544,BLaevh,"IND vs PAK Asia Cup: पाकिस्तानला मोठा झटका, वेगवान गोलंदाज शाहनवाझ दहनी भारताविरुद्धच्या सामन्यातून बाहेर https://t.co/5WbVt1YHkA",0
652,2022-09-03 16:19:16+00:00,1566098511011414016,APTalksCricket,"I understand people's concern of picking Bishnoi over Ashwin because Ashwin gives batting.

While that is true, Bishnoi has been a wicket-taker even in the powerplay while Ashwin will focus more on containing runs

#INDvsPAK could make Bishnoi a breakout star

#CricketTwitter",3
653,2022-09-03 16:18:52+00:00,1566098411429953536,Asjid14547894,"#AsiaCupT20
Who will be playing tomorrow against India
#pakvsind
#INDvsPAK
#BCCI 
#LongLastingLove 
Plz vote and retweet",0
654,2022-09-03 16:18:22+00:00,1566098285907312640,sujaysquare,"It's about time @ImRo45 plays one of his imperious white ball innings, the type which takes your breath away, and makes the blowers feel hapless. It feels that we are in for a spectacle from him in the next 2 games. #IndianCricketTeam #INDvsPAK",0
655,2022-09-03 16:18:01+00:00,1566098197671714816,tv9gujarati,"રવિન્દ્ર જાડેજાને લઈ કોચ રાહુલ દ્રવિડનુ મહત્વનુ નિવેદન, T20 વિશ્વ કપમાં ઉપલબ્ધ રહેશે કે નહીં એ અંગે કહી મહત્વની વાત

#RavindraJadeja #RahulDravid #INDvsPAK 

https://t.co/YGcm8LxavT",5
656,2022-09-03 16:17:39+00:00,1566098102955933697,CC_Hindi,"गुरबाज ने वो कर दिखाया जो आज से पहले कोई नहीं कर सका #INDvsPAK #AsiaCup2022 #SLvAFG #ACC #AsiaCupT20  #T20WC2022 #

https://t.co/wrQw41QrFW",0
657,2022-09-03 16:17:36+00:00,1566098092956733440,SubinSabeer,"No jump in collections on day 2 for #PalthuJanwar . Day 2 collections also almost same as Day 1 collections.

Tomorrow #INDvsPAK match might affect evening collections",1
658,2022-09-03 16:17:31+00:00,1566098069032439809,NitinSultania7,#indvspak #again #india,1
659,2022-09-03 16:17:10+00:00,1566097982822305794,Empty_05_,"@RaviShastriOfc is going to commentary on
India🇮🇳 vs Pakistan🇵🇰 tomorrow.

How excited are you ? ☺
#INDvsPAK #PakVsInd #ViratKohli𓃵",1
660,2022-09-03 16:17:09+00:00,1566097977168445441,VRFridayMatinee,"No jump in collections on day 2 for #PalthuJanwar . Day 2 collections also almost same as Day 1 collections.

Tomorrow #INDvsPAK match might affect evening collections.",179
661,2022-09-03 16:16:56+00:00,1566097922802204672,aniket_m05,"@RVCJ_FB Ab ye kaun kh rha hai ki Afridi se training le raha hai Rizwan kl hone wale match k liye😁😅
#AsiaCupT20 #INDvsPAK",1
662,2022-09-03 16:16:24+00:00,1566097791163584512,AvnishGoswamiSK,"IND vs PAK Asia Cup 2022: પાકિસ્તાનનો કેપ્ટન બાબર આઝમ ટીમના બોલર પર ગુસ્સે, ટ્રનિંગ દરમિયા જ આપ્યુ જ્ઞાન-Video

#INDvsPAK #BabarAzam #ShahnawazDahani #IndiaVsPakistan #AsiaCup2022

https://t.co/oaFVUciaEf",2
663,2022-09-03 16:16:00+00:00,1566097687916810243,parikhjoy2,One has to be on top of his game to compete against cricketer like Virat: Babar https://t.co/5weXKBvdgp #cricket #INDvsPAK https://t.co/imnjEjYPTR,1
664,2022-09-03 16:15:32+00:00,1566097574020333568,HakimGoharsha,"Rapu Mali Ind vs pak match undhi 
SHIVA IS BACK WITH BB BUZZ",1
665,2022-09-03 16:15:30+00:00,1566097563656548353,khel_baaz,"Ravindra Jadeja To Undergo Knee Surgery, Ruled Out Of 2022 T20 World Cup

#ravindrajadeja #jadeja #asiacup #ruledout #asiacup2022 #t20worldcup #indvspak #indvspakclash #2022worldcup #cricket #cricketnews #cricketupdate #sports #sportsnews #sportsupdate https://t.co/7VpZiiMJig",3
666,2022-09-03 16:15:24+00:00,1566097540168417281,im____Ramesh,"#BoycottBramhastraMovie

Miss u
#SushantSinghRajput𓃵 
We lost you bcoz of these nepotism and some devil gang.

Forever sushant. ❤

#INDvsPAK #Salaar #BoycottBramhastra #BoycottbollywoodCompletely 
#BoycottBollywood https://t.co/LxYBOQlotR",3
667,2022-09-03 16:15:23+00:00,1566097533990051846,satarknews,"Asia Cup 2022, IND vs PAK: ‘Avesh Khan Down With Fever, Hopefully Not Too Serious’ – Rahul Dravid https://t.co/tCjv6xVjRX",0
668,2022-09-03 16:15:03+00:00,1566097448833265664,iamkjofficial_,"Raha nhii jata 😁😁😁😂
#INDvsPAK",1
669,2022-09-03 16:14:49+00:00,1566097390347530240,sour_sweet98,"Sunday the king plays 👑

#ViratKohli #Asiacup2022 #INDvsPAK https://t.co/JkAWRyqdPq",2
670,2022-09-03 16:14:32+00:00,1566097321259335681,Memehub07,"Predict Virat kholi score tomorrow👇👑.
#ViratKohli𓃵 #ViratKohli #INDvsPAK https://t.co/k3mMdnJLPQ",4
671,2022-09-03 16:14:17+00:00,1566097257057124353,18TheFreeMan,Kal pata chalega! #INDvsPAK https://t.co/FwMCMCjBfG,1
672,2022-09-03 16:14:16+00:00,1566097253416443905,javnaikoo,"@wasimakramlive All eyes again on #INDvsPAK tomorrow 
#AsiaCup",0
673,2022-09-03 16:14:07+00:00,1566097215978094592,Shadow__iam,"Ind vs pak tomorrow.
Good way to end a hectic day",1
674,2022-09-03 16:14:03+00:00,1566097199116988417,Faizankisoch,"💪🏻 Hitman for a reason 🔥

#RohitSharma #GOAT𓃵 #INDvsPAK 
#ViratKohli #IndianCricketTeam https://t.co/C6PP4sqUYJ",3
675,2022-09-03 16:14:03+00:00,1566097198177468417,AmarUjalaNews,"IND vs PAK: महामुकाबले से पहले बोले कोच द्रविड़- भारतीय टीम में बदलाव संभव, जडेजा के बाद यह खिलाड़ी अनफिट

#INDvsPAK #India #Pakistan #PressConference #RahulDravid #HeadCoach #RavindraJadeja #ViratKohli #RavichandranAshwin

https://t.co/dbEj4n21Fz",14
676,2022-09-03 16:13:24+00:00,1566097034150567937,crypt0cityx,Shahnawaz Dahani will not be available for Sunday’s #INDvsPAK match. #AsiaCupT20,1
677,2022-09-03 16:13:02+00:00,1566096943956336643,Aaj_Kaa_chankya,"Right now in paxtan... Yahi raat antim🤣😂😂
#INDvsPAK2022 #INDvsPak https://t.co/UZUDBbkPy1",19
678,2022-09-03 16:12:48+00:00,1566096884493844480,arbitrageroff,"Thank you so much God for fever

#aveshkhan #avesh #RohitSharma #ViratKohli #INDvsPAK #AsiaCup #AsiaCupT20",0
679,2022-09-03 16:12:10+00:00,1566096723063107590,Kunaalupadhayay,"We only need one player to accumulate the innings, if we had both at the same time then we can’t score more runs through the innings !!!! #AsiaCupT20 #INDvsPAK 
@BCCI",1
680,2022-09-03 16:12:08+00:00,1566096718240059392,venkathari10,"I see people trolling Rohit, KL and Virat for their bad form. Hitting a 50+ score is not only success and no one can score a 50 in all the matches. We all as Indian team supporters should avoid trolling players in their bad phase #AsiaCup #INDvsPAK",0
681,2022-09-03 16:12:04+00:00,1566096700695011329,shubhambagde00,"Asia Cup 2022, IND vs PAK: ‘Avesh Khan Down With Fever, Hopefully Not Too Serious’ https://t.co/X1JQChp9kx",0
682,2022-09-03 16:11:37+00:00,1566096588237377538,shah_jeepak,#pakvsindia #indvspak #pakvsindia https://t.co/6J66cuWg2g,0
683,2022-09-03 16:11:36+00:00,1566096580234858497,letsuptodate,"IND vs PAK: Coach Dravid said before the match against Pakistan – there will be a change in Indian playing-11, this player is not fit https://t.co/eGSUJgBSDS",0
684,2022-09-03 16:10:50+00:00,1566096388987011074,Vimalwa,"Dravid says to me why it’s impossible to make all happy with playing 11.
https://t.co/QT6AS8b7p3 #AsiaCupT20 #IndvsPak https://t.co/b7qQJbr6eT",59
685,2022-09-03 16:09:45+00:00,1566096115832786945,JabParidhiTweet,@kkundrra Ind Vs Pak match dekha @kkundrra ?🔥,0
686,2022-09-03 16:08:32+00:00,1566095809334353920,queenkritika21,"#ViratKohli𓃵 #RohitSharma
#RavindraJadeja
#INDvsPAK
#indvspakonvision11
 #100thT20ForKingKohli #AsiaCup2022 #INDvPAK #IndiaVsPakistan #IndianCricketTeam #kohli
#sundayvibes
Cheer up 4 IND 🇮🇳🫶❤️ retweet if u want our India win 🙂 https://t.co/gi8BWXQDzW",3
687,2022-09-03 16:07:58+00:00,1566095668816809984,VijayMprofessor,"https://t.co/3JmpuYfkY6
India vs Pakistan super 4 Asia Cup T20 match prediction in Tamil..
@BCCI @TheRealPCB @ICC @StarSportsTamil #INDvsPAK #PAKvsIND",0
688,2022-09-03 16:07:34+00:00,1566095568262160384,IndiacomNews,"विराट को लेकर खुलकर बोले राहुल द्रविड़
#ViratKohli #RahulDravid #AsiaCup2022 #INDvsPAK #Super4
https://t.co/Ac9ew1N8Jy",0
689,2022-09-03 16:07:26+00:00,1566095535332904961,teepusahab,yaar humara itna dil gurda nahi hai jo har sunday ind vs pak dekhein 😭,15
690,2022-09-03 16:07:22+00:00,1566095515410104322,Sumitzumba,"@iplthebest Kl ind Vs pak dubai m h 
Jo toss jeeta match nikal lega asa hogya h dubai m to",0
691,2022-09-03 16:07:13+00:00,1566095478697394176,DRKGHT4,@SushantNMehta Kl to are ho na sports yaari pr #INDvsPAK,0
692,2022-09-03 16:07:10+00:00,1566095468190257152,cricketnext,"Rahul Dravid has not completely ruled Avesh Khan out for the India vs Pakistan clash on Sunday
#INDvsPAK #AveshKhan #RahulDravid
https://t.co/AtEFuhsfdl",1
693,2022-09-03 16:06:45+00:00,1566095362531926017,CASSGupta,"@ESPNcricinfo @ICC May be the time between the toss and the play be reduced to 20 mins in T20s. In 2007 World T20, it took around 3 hours to complete the match. Now we see teams taking upto 4 hours to complete the match. #ICC #AsiaCupT20 @ICCMediaComms #INDvsPAK",0
694,2022-09-03 16:06:33+00:00,1566095311298109440,iamRoccoo,"Le Indians - Dekh raha hai Binod #Aveshkhan ko nikalne ki ninja planing kr rha hai Rohitbaa! 😂😂
@ImRo45 @RishabhPant17 @Avesh_6 

#PAKvHKG #INDvsPAK #AsiaCup #AsiaCupT20 https://t.co/IwBdxsLr26",3
695,2022-09-03 16:06:32+00:00,1566095306197975047,call4prediction,"IND vs PAK Dream11 Prediction, Fantasy Cricket Tips, Dream11 Team, Playing XI, Pitch Report, Injury Update- Asia Cup 2022 https://t.co/4ZCazfSo4a",0
696,2022-09-03 16:06:19+00:00,1566095250925420549,hindinewsbuzz,"एशिया कप 2022, IND vs PAK: ‘आवेश खान डाउन विद फीवर, होप नॉट टू सीरियस’ – राहुल द्रविड़ https://t.co/cb676yQern",0
697,2022-09-03 16:05:53+00:00,1566095142745931776,HindiNe18836503,"IND vs PAK हाइवोल्टेज मुकाबले से बाहर हुए आवेश खान, हेडकोच राहुल द्रविड़ ने बताई वजह https://t.co/Gi4WLKIICf",0
698,2022-09-03 16:05:42+00:00,1566095099288702976,anytvnews,"Asia Cup IND vs PAK Live Streaming: The stage of the great match will be ready again, know when, how and where to watch the match - https://t.co/PUqFhT1zUe",0
699,2022-09-03 16:05:23+00:00,1566095018296999939,jaikaran24,"Kl ke match m Sledging honi chahiye itne pyaar mohabbat ki aadat nahi hai hme.

#INDvsPAK",1
700,2022-09-03 16:05:18+00:00,1566094998738997248,APTalksCricket,"#CricketTwitter

Rishabh Bhai, ab tak left arm spin ke against kuch khaas Kiya nahi hai aapne

Abhi team ko zaroorat hai. Karoge na accha? Isse accha mauka nahi mil sakta #INDvsPAK

Rishabh: https://t.co/9dSY8KZaRQ",4
701,2022-09-03 16:04:59+00:00,1566094916367032320,vedicrahul,@_FaridKhan Kise ko bhe chance do match akhri tak hone ko hona yahe #INDvsPAK  match ka entertainment hai agar ye chala gaya to kuch nahi hai.,0
702,2022-09-03 16:04:52+00:00,1566094889334411265,lowkeymanoj,"#INDvsPAK on 2 consecutive Sundays, Weekends can't get better than this 🥳🥳",6
703,2022-09-03 16:04:41+00:00,1566094841028935681,Sportskeeda,When someone calls you right during India’s match! #INDvsPAK #Cricket #IndianCricketTeam #AsiaCupT20 https://t.co/krg0Ht0NrY,44
704,2022-09-03 16:04:35+00:00,1566094816009940992,HT_Bangla,"IND vs PAK Super 4: জাদেজার জায়গায় অক্ষর না অশ্বিন, স্পষ্ট ইঙ্গিত দিলেন দ্রাবিড়
#AsiaCup2022 #RahulDravid #RAshwin #TeamIndia #INDvPAK https://t.co/X9ba6OEQI6",0
705,2022-09-03 16:04:21+00:00,1566094758266941440,Prachikkfan,Kal ind vs pak hai kaise jaun yaha se😭😭🚶‍♀️,1
706,2022-09-03 16:04:01+00:00,1566094674414018561,kun_anuj,"Rahul
Rohit
Kohli
Surya
Pant
Hardik
DK
Ashwin
Chahal
Bhuvi
Arshdeep

My Eleven for tomorrow's clash. #INDvsPAK #AsiaCupT20",0
707,2022-09-03 16:03:51+00:00,1566094631766736896,mathewcbabraham,"@RishitShukla No #INDvsPAK
none can be replaced, not even ashes",0
708,2022-09-03 16:03:40+00:00,1566094586443100161,rajput_ashu_02,"आवेश खान प्लेइंग 11 से बाहर😂😂
दीपक चाहर की वापसी👌👌
#INDvsPAK #AsiaCup #AsiaCupT20 https://t.co/NEc6yDnfPv",2
709,2022-09-03 16:03:22+00:00,1566094510458712064,tv9kannada,"India Playing XI: 2 ಬದಲಾವಣೆ ಖಚಿತ: ಹೀಗಿರಲಿದೆ ಟೀಮ್ ಇಂಡಿಯಾ ಪ್ಲೇಯಿಂಗ್ ಇಲೆವೆನ್

#IndiaVsPakistan #IndvsPak

https://t.co/gb0D1I7f5p",6
710,2022-09-03 16:03:16+00:00,1566094486815608833,Its_UmarUS,@teeqiii Jbh muje ind Vs Pak sy ziyayda pakvsafg match Ka Intezar hota,1
711,2022-09-03 16:03:14+00:00,1566094477751889921,shivathebrand,"Tomorrow IND vs Pak match

SHIVA IS BACK WITH BB BUZZ",0
712,2022-09-03 16:02:54+00:00,1566094391638384640,Umair_speaks,"#ShahnawazDahani out of an important match against #India

#HasanAli likely to play. An old video of him, showing his intent against arch-rival. Mohammad Hasnain can also make it to the final 11.

#AsiaCupT20
#Asiacup2022 #Pakistan #IndvsPak #PakVsInd

https://t.co/4IGnohHcuL",0
713,2022-09-03 16:02:45+00:00,1566094356427247624,shubhambagde00,Asia Cup: ‘Always Like Final as There’s So Much Passion Involved in IND vs PAK Game’ https://t.co/nvI4XVAiDz,0
714,2022-09-03 16:02:41+00:00,1566094336722608129,EverydayCricke2,"Same old story will be repeated tomorrow by @TheRealPCB against India if they get good start then there are chances for @TheRealPCB to win if not they are again going to crumble in the middle order.
#INDvsPAK #Asiacup2022",0
715,2022-09-03 16:02:38+00:00,1566094325817417729,Abanindra_,"I think Ravichandra will replace Ravindra.Also, Hardik Pandya will replace Kl rahul presumably and Pant/Sky will open with Rohit.
I'm not a expert but I think these changes might take place although majority might think Akshar will come and Pant will go out.
#INDvsPAK @cricket",0
716,2022-09-03 16:02:20+00:00,1566094250378420224,yasirbhatti639,"Pakistan to India:
#PakVsInd #INDvsPAK #PakVsInd https://t.co/zXnvIXlJpT",0
717,2022-09-03 16:02:03+00:00,1566094179075178501,TheAnuragNag,"Indian selectors after replacing #jadeja with #AxarPatel 

#CricketTwitter #INDvsPAK #t20worldcup2022 #AsiaCupT20 https://t.co/6vqodvLJzN",1
718,2022-09-03 16:02:01+00:00,1566094168333889536,Gaurav25062005,"@YasArafat12 Abai bacco ko pita hai 😂😂😂 Tum nai.... 
Baap baap hi rhega
#India 🇮🇳🇮🇳🇮🇳 
#INDvsPAK",0
719,2022-09-03 16:01:57+00:00,1566094154710405121,_troll_10,"@69popa_ 1) Bill Popa against Pak
2) Rohingya Kloluddin Rahullah against Pak

#INDvsPAK https://t.co/lXMtFmnRGD",6
720,2022-09-03 16:01:18+00:00,1566093988922363905,Basra0907,Gurbaz is better than Mere .......🔔 ka king zimbabar                                          #AsiaCupT20 #AsiaCup #INDvsPAK #ViratKohli𓃵 #SLvAFG #AsiaCup2022 #BabarAzam𓃵 https://t.co/qFU9W8nQwW,1
721,2022-09-03 16:01:15+00:00,1566093975689527301,APTalksCricket,"My #INDvsPAK XI for tomorrow

Depleted Indian side need to give their best

Rohit
Kohli
SKY
Pant
Hardik
DK
Hooda
Bhuvi
Arshdeep
Bishnoi
Chahal

#CricketTwitter",23
722,2022-09-03 16:01:01+00:00,1566093918181081090,DnaHindi,"भारत-पाकिस्तान के दूसरे मुकाबले में कैसी होगी इंडिया की प्लेइंग 11, जानिए मुख्य कोच से

#Asiacup2022 #INDvsPAK 

https://t.co/eUAfna6TRm",0
723,2022-09-03 16:00:57+00:00,1566093900288507905,BetBarteronline,"Afghanistan need to defend 175 runs to continue their winning streak.

#RahmanullahGurbaz #SLvsAFG #INDvsPAK #AsiaCup https://t.co/OuI9IfvrVc",1
724,2022-09-03 16:00:56+00:00,1566093897628934144,humanebeing29,@ParthCh0706 @Tiny_Dhillon after exam go and watch Ind vs Pak match 🤩🤩,3
725,2022-09-03 16:00:41+00:00,1566093834668257280,SportsKesari,"ऐसा लगता है कि हम भारत के खिलाफ 3 मैचों की सीरीज खेल रहे है : मोहम्मद रिजवान

#Mohammedrizwan #Asiacup2022  #INDvsPAK  

https://t.co/60mcw1d3tq",0
726,2022-09-03 16:00:20+00:00,1566093745468059649,Ank_it02Sans,Phle baar kisi k not well hone se thodi khusi ho rhi #INDvsPAK #recoversoon #aveshkhan https://t.co/HN7PMdOTK1,3
727,2022-09-03 16:00:08+00:00,1566093696722178048,iamsatyamsaurav,"It was nice meeting you @sachin_rt  sir 😁!
See you soon! 🫂
#SachinTendulkar #INDvsPAK #AsiaCupT20 #ViratKohli𓃵  @IndianFanaticss @CricCrazyJohns @mufaddal_vohra @thebharatarmy https://t.co/u8jRbZppyq",5
728,2022-09-03 15:59:41+00:00,1566093583475769345,shazy_tweets_,"Another injury from pakistan camp. Shahnawaz Dahani out from tomorrow Indvspak match
#Asiacup2022 https://t.co/idTnusXBgk",1
729,2022-09-03 15:59:39+00:00,1566093574412050432,Sarcastic_bombs,"Poor team selection yet again, they selected only three fast bowler for a overseas league! I mean seriously? 
#INDvsPAK #AsiaCupT20",0
730,2022-09-03 15:59:37+00:00,1566093564438020097,Bharatiya_boi,#INDvsPAK #TeamIndia https://t.co/iMqMHTRsDA,1
731,2022-09-03 15:59:14+00:00,1566093471223427072,Crickket__Video,"Great commitment by Rashid Khan.
Diving full-length after the bat dropped off his hands when turning around.

#AFGvSL #AsiaCup2022
#INDvsPAK #SLvAFG https://t.co/z9YhF6mw1D",43
732,2022-09-03 15:59:06+00:00,1566093434519109634,OneCricketApp,"#HarisRauf talks about #ViratKohli presenting him with his signed jersey as Pakistan gear up for crunch Asia Cup clash against arch rivals India.

#AsiaCup2022 #INDvsPAK https://t.co/Ms8ce15hbC",53
733,2022-09-03 15:58:50+00:00,1566093368295563264,monspreadlove,@Amul_Coop 🇮🇳 #INDvsPAK #ViratKohli𓃵 #RohitSharma #India4dwin https://t.co/0G8tTpJzCc,1
734,2022-09-03 15:58:36+00:00,1566093312477773824,_Alone_4_,"Is it possible to add Deepak chahar instead of avesh in tomorrow's game?? 
@CricCrazyJohns #INDvsPAK",0
735,2022-09-03 15:57:48+00:00,1566093107292413952,evacutifi,"indian bro's n sisterz ...
ik baat yD rkna .. 
hm jb b jeet'te hain.... 
samne wale ko be-izt kr 
k jeet'te hain.....😌🙂
#AsiaCupT20 
#INDvsPAK",6
736,2022-09-03 15:57:21+00:00,1566092997527105536,vedantc81997023,"Tomorrow's #prediction
#INDvsPAK",1
737,2022-09-03 15:56:57+00:00,1566092894032633857,Yakisoba_777,@cannon_fodderr Kal IND vs Pak ka match hai na desh bhakti Aaj jaag jayegi,1
738,2022-09-03 15:55:56+00:00,1566092638822232064,APTalksCricket,"Avesh Khan ruled out for #INDvsPAK

Time for India to bring in both Hooda and Axar and deepen their batting with no Jadeja now",7
739,2022-09-03 15:55:52+00:00,1566092622862729216,imARehmanAbbasi,"What a brilliant inning 👏🌸

 #SLvAFG #PAKvsHK #pakvsindia
#TotalPARCOCares #AsiaCupT20 
#PakVsInd #indvspak https://t.co/ACGVHxdKT4",2
740,2022-09-03 15:55:46+00:00,1566092599277998080,Manan_r_14,Kal wapis match hai Ind vs pak https://t.co/MfQlxKQYkj,0
741,2022-09-03 15:55:42+00:00,1566092579112120321,Intesabb,"Perfect example of hypocrisy:
Sidhu was trolled untill he left cricket commentary, Gambir isn't

@sherryontopp @GautamGambhir

#SLvAFG #INDvsPAK #AsiaCup",1
742,2022-09-03 15:55:36+00:00,1566092554277617664,TrueKushwaha,"IND Vs PAK Before Match Against Pakistan Troubles Of Indian Team Increased Avesh Khan Got Viral Fever Asia Cup 2022 | Asia Cup 2022: पाक के खिलाफ मैच से पहले भारतीय टीम की मुश्किलें बढ़ीं, वायरल फीवर की चपेट में आया यह तेज गेंदबाज https://t.co/dyFKeFIJI7 Mushkil kam ho gayi.",0
743,2022-09-03 15:55:31+00:00,1566092534513745921,News24_MPCG,"'Avesh Khan को बुखार, कल होने वाले पाकिस्तान के खिलाफ मैच से बाहर'

#INDvsPAK #AsiaCupT20 #aveshkhan https://t.co/auKdb4Nop4",7
744,2022-09-03 15:55:30+00:00,1566092531024240645,satarknews,IND vs PAK Asia Cup 2022 Super 4s: Head coach Rahul Dravid hints return… https://t.co/jsKP3Zp5ZB,0
745,2022-09-03 15:55:02+00:00,1566092411616387072,News18Kannada,"ಭಾರತ ವಿರುದ್ಧದ ಪಂದ್ಯಕ್ಕೂ ಮುನ್ನ ಪಾಕಿಸ್ತಾನಕ್ಕೆ ಬಿಗ್​ ಶಾಕ್, ಈ ವೇಗಿ ಮ್ಯಾಚ್​ನಿಂದ ಹೊರಕ್ಕೆ!
#INDvsPAK #Pakistan #Shahnawazdahani 
https://t.co/HJVNmf8i3y",0
746,2022-09-03 15:54:55+00:00,1566092383963709440,Indiancric_,"My Playing 11 for tomorrow's #INDvsPAK 
Rohit 
Kl
Kohli
Sky
Pant
Pandya
Dk
Ash
Bhuvi
Yuzi
Arshdeep",1
747,2022-09-03 15:54:31+00:00,1566092281912119296,SportsTodayofc,"India Shouldn't change Virat's batting position: Harbhajan Singh ahead of Ind vs Pak 
Watch 👉 https://t.co/j4JQeR8oQH 

#cricket #harbhajansingh #indvspak #indiancricket #ashwin #jadeja #asiacup2022 #sports https://t.co/ubIBcW0eaJ",0
748,2022-09-03 15:54:02+00:00,1566092162659676160,Noting07,"@JustDhivin @Karthi_Offl 🤣🤣
Oru 100kodi film illa,
Nalaikku vera ind vs pak match 
Indha timela #Thiruchitrabalam 
150kodinu trend very pannuvanga 🤣",2
749,2022-09-03 15:54:00+00:00,1566092154430459904,owaisAziz1212,"Both Naseem and Hasnain can give a sleepless night India tomorrow as they have lethal pace and genuine swing.
#INDvsPAK",8
750,2022-09-03 15:53:54+00:00,1566092128425369602,E3Movie,"IND vs PAK: पाक के खिलाफ मैच से पहले बोले कोच द्रविड़- भारतीय प्लेइंग-11 में होगा बदलाव, यह खिलाड़ी फिट नहीं https://t.co/Uj70AsMLfw",0
751,2022-09-03 15:53:52+00:00,1566092118590128129,PawanVani1,#INDvsPAK #Cricket #PKMB # https://t.co/UyKDBeDetq,0
752,2022-09-03 15:53:50+00:00,1566092111128436737,tv9gujarati,"IND vs PAK Asia Cup 2022: પાકિસ્તાનનો કેપ્ટન બાબર આઝમ ટીમના બોલર પર ગુસ્સે, ટ્રનિંગ દરમિયા જ આપ્યુ જ્ઞાન-Video

#INDvsPAK #BabarAzam #ShahnawazDahani #AsiaCup2022

https://t.co/izBZ3zVP0Z",2
753,2022-09-03 15:53:37+00:00,1566092054698098688,MedicineExperts,"Asia Cup: Team India Press Conference Before India Vs Pakistan Super-4 Match; Rahul Dravid Playing 11 Rohit – Ind Vs Pak: Coach Dravid said before the match against Pakistan – there will be a change in Indian Playing-11, this player is not fit https://t.co/SHX6HA3vDy",0
754,2022-09-03 15:52:48+00:00,1566091850322022400,Dhfm_SachinRT,@Aziz_RMCF Ind vs pak obviously. i dont think that baldy will start ronny,1
755,2022-09-03 15:52:40+00:00,1566091818110169089,ryandesa_7,"@wahhralika Hostel Main projector,nhi daalte? Ind vs pak ke liye",0
